PV MassSpec-23.06.00
EXPORTED SCAN DATA
Run Path and Name: c:\Pfeiffer Vacuum\data\001-18-2024\Monitor, Position 1, RGA PrismaPro A 200 47504651, 001-18-2024 08'55'31.isi
01/18/2024 08:55:31
SensorID:  RGA PrismaPro A 200 47504651
56 Bins
125 TimePoints

Time Relative (sec)	Time Absolute (UTC)	Time Absolute (Date_Time)	Step	Ionizer_State	Pressure_(Torr)	Analog_1	1_amu	2_amu	3_amu	4_amu	5_amu	6_amu	7_amu	8_amu	9_amu	10_amu	11_amu	12_amu	13_amu	14_amu	15_amu	16_amu	17_amu	18_amu	19_amu	20_amu	21_amu	22_amu	23_amu	24_amu	25_amu	26_amu	27_amu	28_amu	29_amu	30_amu	31_amu	32_amu	33_amu	34_amu	35_amu	36_amu	37_amu	38_amu	39_amu	40_amu	41_amu	42_amu	43_amu	44_amu	45_amu	46_amu	47_amu	48_amu	49_amu	50_amu	Periph:_Digital_In_0	Periph:_Digital_In_1
431.192	1705564962.300	01/18/2024_09:02:42.300	1	2	1.028891177e-07	0.0120000001	4.879139627e-13	4.013343477e-12	9.431727114e-15	1.754639253e-14	2.279890821e-14	1.383503297e-14	9.255987768e-14	5.031957788e-14	1.666573069e-14	9.903510066e-15	4.999999912e-15	2.752656772e-13	8.799930999e-14	6.293344318e-12	2.39347279e-13	2.206257529e-12	3.02178161e-12	8.240974743e-12	6.066735927e-14	2.440022197e-13	2.30190741e-14	1.342615577e-14	9.085752272e-15	3.273780308e-14	7.372000823e-14	1.491423765e-13	2.435618439e-13	3.503027035e-11	4.644191932e-13	5.259082015e-13	3.739272347e-14	6.872630937e-12	5.38736773e-14	5.406238947e-14	4.999999912e-15	5.201799752e-14	4.415495001e-14	5.642130169e-14	9.885031704e-14	5.968957967e-13	1.159603148e-13	7.702248805e-14	1.118715309e-13	8.423487602e-13	5.638985305e-14	1.886738616e-14	4.999999912e-15	4.999999912e-15	9.368822212e-15	2.163517812e-14	1	1
440.211	1705564971.319	01/18/2024_09:02:51.319	1	2	1.036100485e-07	0.01000000071	5.004083628e-13	3.999999984e-12	4.999999912e-15	4.999999912e-15	1.08234861e-14	9.691207187e-15	8.259739464e-14	5.035889715e-14	4.999999912e-15	1.664214251e-14	2.815364383e-14	2.841745123e-13	9.483229767e-14	6.301136696e-12	2.209241362e-13	2.187551138e-12	2.987317425e-12	8.188976407e-12	4.620720581e-14	2.516529465e-13	4.999999912e-15	3.189645542e-14	2.365598358e-14	5.718402097e-14	7.265849299e-14	1.424509111e-13	2.245411566e-13	3.500117557e-11	4.391080327e-13	5.214498538e-13	1.079203408e-14	6.806038805e-12	5.611464527e-14	6.042360351e-14	2.588908769e-14	4.809433762e-14	6.275105354e-14	4.457169022e-14	1.244288147e-13	5.947334639e-13	9.668797745e-14	5.844210885e-14	1.159367334e-13	8.019719329e-13	7.335044437e-14	9.376685219e-15	2.022769227e-14	2.761895937e-14	1.506953267e-14	3.607959539e-14	1	1
449.23	1705564980.338	01/18/2024_09:03:00.338	1	2	9.5139157e-08	0.01400000043	4.737251173e-13	3.979544125e-12	5.684984022e-15	4.999999912e-15	4.999999912e-15	2.804749366e-14	9.793427462e-14	6.846356571e-14	4.999999912e-15	1.395691085e-14	1.065443103e-14	2.907362122e-13	8.431546883e-14	6.269939862e-12	2.254729064e-13	2.182286903e-12	2.97974167e-12	8.150545343e-12	5.330360719e-14	2.545976667e-13	4.999999912e-15	9.144725247e-15	9.239081329e-15	4.500022452e-14	4.723332863e-14	1.469053286e-13	2.18647786e-13	3.48730593e-11	4.802671932e-13	5.274139957e-13	3.040640927e-14	6.827021153e-12	5.817869515e-14	5.544235522e-14	2.691521729e-14	2.870798963e-14	4.223243256e-14	4.73276881e-14	1.037529234e-13	5.951934908e-13	8.796393112e-14	5.393265112e-14	1.142893966e-13	8.084079196e-13	5.792707893e-14	1.087459607e-14	4.999999912e-15	1.439724093e-14	4.999999912e-15	2.172560397e-14	1	1
458.249	1705564989.357	01/18/2024_09:03:09.357	1	2	9.965501846e-08	0.01000000071	4.9775841e-13	3.975254587e-12	1.355196303e-14	5.657463074e-15	1.298582484e-14	2.097468385e-14	8.073384761e-14	3.84935512e-14	9.840605165e-15	1.713751448e-14	1.707461043e-14	2.838835666e-13	9.944790217e-14	6.268984463e-12	2.351955978e-13	2.17353132e-12	2.952665022e-12	8.142686178e-12	3.38071754e-14	2.618041417e-13	7.890569301e-15	2.20755082e-14	2.113194399e-14	3.214020779e-14	6.113913629e-14	1.446761683e-13	2.306979206e-13	3.484806194e-11	4.46931744e-13	5.04048951e-13	1.402374768e-14	6.79173601e-12	4.676548184e-14	6.459887963e-14	2.411990014e-14	5.160912117e-14	5.55091895e-14	5.267849348e-14	9.089291006e-14	5.788737003e-13	7.988463948e-14	4.119844589e-14	9.859870082e-14	7.95956725e-13	5.532047734e-14	8.393804281e-15	1.389793872e-14	1.770365437e-14	8.079282313e-15	4.478399395e-14	1	1
467.268	1705564998.376	01/18/2024_09:03:18.376	1	2	9.913752308e-08	0.01400000043	4.728483772e-13	3.950486206e-12	8.802683178e-15	4.999999912e-15	1.845850811e-14	4.999999912e-15	1.048262361e-13	5.890603218e-14	5.311489079e-15	2.128920412e-14	4.999999912e-15	2.731583677e-13	8.192903821e-14	6.260885473e-12	2.254139394e-13	2.181017086e-12	2.953420061e-12	8.084703913e-12	5.387368069e-14	2.512676753e-13	4.999999912e-15	1.182209305e-14	4.999999912e-15	2.424570995e-14	5.648421252e-14	1.334791788e-13	2.099709295e-13	3.473127341e-11	4.530334441e-13	5.293050612e-13	2.761109551e-14	6.823911661e-12	5.585516858e-14	4.211055807e-14	2.934096718e-14	4.19218459e-14	3.383863082e-14	4.066375464e-14	8.759043024e-14	5.82522149e-13	9.567364533e-14	5.692454429e-14	1.130038039e-13	7.884397345e-13	6.893927974e-14	2.912080299e-14	4.999999912e-15	7.733309164e-15	2.128920412e-14	4.999999912e-15	1	1
476.287	1705565007.395	01/18/2024_09:03:27.395	1	2	9.840521642e-08	0.0120000001	4.843912814e-13	3.942795743e-12	4.999999912e-15	4.999999912e-15	4.999999912e-15	8.362351406e-15	7.689668672e-14	5.151476169e-14	5.940533438e-15	1.317453701e-14	9.243013256e-15	2.870917208e-13	1.136642999e-13	6.250821041e-12	2.223630758e-13	2.17467949e-12	2.949834387e-12	8.09338447e-12	4.289686214e-14	2.425239371e-13	4.999999912e-15	1.971659259e-14	1.848995844e-14	4.921875353e-14	6.714649724e-14	1.369389221e-13	2.12392739e-13	3.464709422e-11	4.474035617e-13	5.108111742e-13	1.572216648e-14	6.767926497e-12	4.720581022e-14	5.418820096e-14	2.072306424e-14	6.560534451e-14	4.226781821e-14	5.252123674e-14	9.09243587e-14	5.807294207e-13	8.312422202e-14	4.528722978e-14	1.030649023e-13	7.952333995e-13	5.720760915e-14	2.342795215e-14	1.594233067e-14	1.779800875e-14	9.02284737e-15	2.389973764e-14	1	1
485.306	1705565016.414	01/18/2024_09:03:36.414	1	2	9.987616778e-08	0.0120000001	4.579911754e-13	3.914367528e-12	1.539584873e-14	8.161844308e-15	4.999999912e-15	3.873337672e-14	9.55989438e-14	4.445768298e-14	4.999999912e-15	1.486116087e-14	1.1495777e-14	2.637738389e-13	9.89643209e-14	6.283126363e-12	2.13104328e-13	2.163596342e-12	2.947998399e-12	8.030310791e-12	5.131425883e-14	2.501550399e-13	1.354017064e-14	3.687770033e-14	4.999999912e-15	2.571216792e-14	5.184894669e-14	1.239059175e-13	2.1571487e-13	3.467382631e-11	4.494675574e-13	5.205495323e-13	2.697025579e-14	6.786062597e-12	5.980634689e-14	4.936422297e-14	1.703136262e-14	4.524398027e-14	2.071126846e-14	3.282036508e-14	8.688668139e-14	5.947767777e-13	8.613183273e-14	6.468143485e-14	1.09720982e-13	7.891198545e-13	5.521432717e-14	1.382324058e-14	2.602669158e-14	4.999999912e-15	9.41993218e-15	1.571037069e-14	1	1
494.325	1705565025.433	01/18/2024_09:03:45.433	1	2	9.315825622e-08	0.00800000038	4.883543114e-13	3.919961144e-12	1.946497637e-14	1.122450115e-14	4.999999912e-15	9.494631169e-15	8.564039777e-14	4.695419739e-14	1.144466703e-14	1.638266074e-14	2.352231162e-14	2.726236934e-13	1.042915415e-13	6.239765215e-12	2.166388e-13	2.154266999e-12	2.918429821e-12	7.985661611e-12	4.887277784e-14	2.551362713e-13	1.037529217e-14	1.292292079e-14	7.670403416e-15	3.29894193e-14	5.594952127e-14	1.446761547e-13	2.110717336e-13	3.471313861e-11	4.41113102e-13	5.173847462e-13	1.908755035e-14	6.793874057e-12	5.412529691e-14	6.447306475e-14	2.352230823e-14	5.214380902e-14	5.27099489e-14	5.46914334e-14	1.046689726e-13	5.890327831e-13	8.529442208e-14	3.000146315e-14	1.017439171e-13	7.606359661e-13	5.626404832e-14	3.132245169e-14	1.940207232e-14	1.927626421e-14	2.27989116e-14	2.440297178e-14	1	1
503.344	1705565034.452	01/18/2024_09:03:54.452	1	2	9.641394172e-08	0.0120000001	4.753173766e-13	3.911107983e-12	9.573262085e-15	6.994181862e-15	7.214347324e-15	1.02337589e-14	1.033322462e-13	6.870338445e-14	1.630403068e-14	2.036136423e-14	7.05708634e-15	2.624803857e-13	7.433332785e-14	6.241653028e-12	2.244546644e-13	2.140443638e-12	2.931371725e-12	8.021390843e-12	4.920302582e-14	2.466913934e-13	4.999999912e-15	1.378785663e-14	1.592660465e-14	3.542697006e-14	4.759896226e-14	1.47208065e-13	2.115592451e-13	3.470499235e-11	4.249623927e-13	5.103551045e-13	2.064443417e-14	6.767470698e-12	5.539911249e-14	6.313634511e-14	1.970086658e-14	3.221884294e-14	3.674796199e-14	4.203192969e-14	9.754505282e-14	5.747691819e-13	9.166348643e-14	4.844817716e-14	1.026088597e-13	7.832972552e-13	6.530655194e-14	2.520500356e-14	2.259447004e-14	2.564533364e-14	1.281283869e-14	2.045572201e-14	1	1
512.363	1705565043.471	01/18/2024_09:04:03.471	1	2	9.946388246e-08	0.0120000001	4.905205474e-13	3.879604971e-12	1.247865879e-14	1.854893226e-14	9.647961073e-15	1.895781031e-14	8.503886885e-14	2.877089368e-14	4.999999912e-15	1.518354669e-14	4.999999912e-15	2.857038878e-13	9.683345028e-14	6.19483154e-12	2.245922496e-13	2.149875547e-12	2.927562272e-12	7.98281146e-12	4.468570425e-14	2.467660408e-13	1.351658077e-14	8.232612217e-15	4.999999912e-15	4.383649612e-14	6.085213442e-14	1.387906581e-13	2.114766831e-13	3.448773211e-11	4.369889596e-13	5.032902263e-13	2.279497968e-14	6.714186498e-12	5.50649275e-14	5.537944777e-14	3.307984854e-14	2.855072949e-14	4.801963948e-14	5.210842337e-14	9.626730701e-14	5.877392757e-13	1.1759189e-13	4.858578275e-14	9.642457053e-14	7.923043189e-13	6.698531703e-14	2.122236814e-14	4.999999912e-15	9.80522121e-15	2.880234571e-14	2.229174385e-14	1	1
521.382	1705565052.490	01/18/2024_09:04:12.490	1	2	9.600528728e-08	0.01000000071	4.606842251e-13	3.880056432e-12	1.330820897e-14	4.999999912e-15	4.999999912e-15	7.521006285e-15	8.143366623e-14	4.944678158e-14	1.359127891e-14	4.999999912e-15	2.916011548e-14	2.7127912e-13	1.115019671e-13	6.235354247e-12	2.178732861e-13	2.143644203e-12	2.896421167e-12	7.925595943e-12	3.013513511e-14	2.580062628e-13	4.999999912e-15	1.406306271e-14	1.104365199e-14	2.428502413e-14	7.284721871e-14	1.443065909e-13	2.06739221e-13	3.440281393e-11	4.371265448e-13	5.139012588e-13	1.478646273e-14	6.720488315e-12	6.539304417e-14	4.00740232e-14	2.353017548e-14	5.145972149e-14	5.576866958e-14	3.777801843e-14	1.059978318e-13	5.784726539e-13	8.873057047e-14	4.79370741e-14	9.55871531e-14	7.381869638e-13	6.29712279e-14	1.085493898e-14	6.388726946e-15	2.353017209e-14	2.632941947e-14	3.831270289e-14	1	1
530.401	1705565061.509	01/18/2024_09:04:21.509	1	2	9.118712541e-08	0.01400000043	4.748259078e-13	3.853247582e-12	5.779340527e-15	2.009009007e-14	4.999999912e-15	7.572116254e-15	1.059860343e-13	5.320924772e-14	9.050369164e-15	2.30465959e-14	4.999999912e-15	2.6875114e-13	8.154768364e-14	6.206642405e-12	2.077338681e-13	2.122842267e-12	2.887350732e-12	7.884916678e-12	4.830271111e-14	2.411675731e-13	1.282463278e-14	5.066162333e-14	1.653599065e-14	5.449879101e-14	5.022129156e-14	1.209258252e-13	2.074193546e-13	3.439704771e-11	4.379639555e-13	5.034159396e-13	2.156834214e-14	6.737618276e-12	4.962369965e-14	6.06005182e-14	2.590874564e-14	4.462280019e-14	4.978096318e-14	3.861543247e-14	7.896859707e-14	5.88305446e-13	7.893714165e-14	4.163484404e-14	8.041539711e-14	7.619843883e-13	6.107229522e-14	3.024914574e-14	1.524645075e-14	2.251190804e-14	2.361273408e-14	2.691521559e-14	1	1
539.42	1705565070.528	01/18/2024_09:04:30.528	1	2	1.001771039e-07	0.01400000043	4.481426352e-13	3.855705252e-12	1.139748899e-14	8.786956317e-15	2.309770417e-14	4.999999912e-15	9.933781499e-14	6.106050453e-14	4.999999912e-15	2.117912033e-14	4.999999912e-15	2.605932234e-13	7.360992783e-14	6.204539053e-12	2.124713708e-13	2.127752835e-12	2.876157645e-12	7.899371261e-12	4.621506967e-14	2.573536544e-13	4.999999912e-15	1.054828002e-14	5.484476077e-15	2.765827186e-14	3.822621066e-14	1.106606058e-13	2.014631138e-13	3.437120727e-11	4.3266817e-13	5.04976757e-13	2.951395164e-14	6.731237529e-12	6.952113717e-14	5.156194143e-14	3.5804391e-14	4.294403849e-14	3.325676662e-14	4.275532632e-14	7.867372796e-14	5.857145281e-13	9.238688644e-14	5.253696106e-14	1.035524205e-13	7.654639184e-13	6.017984098e-14	1.341042891e-14	1.15232971e-14	1.017085315e-14	4.999999912e-15	4.999999912e-15	1	1
548.439	1705565079.547	01/18/2024_09:04:39.547	1	2	8.955775144e-08	0.0120000001	4.728837222e-13	3.834022943e-12	1.176312093e-14	1.827372617e-14	4.999999912e-15	4.999999912e-15	9.649533505e-14	4.371855186e-14	7.20255239e-15	7.674335343e-15	4.999999912e-15	2.631290639e-13	1.146117977e-13	6.215818658e-12	2.243170385e-13	2.141092425e-12	2.884166213e-12	7.85350257e-12	3.701923276e-14	2.596693477e-13	4.999999912e-15	2.163911005e-14	4.999999912e-15	3.324496914e-14	6.224389087e-14	1.258402426e-13	2.296953589e-13	3.436090648e-11	4.284417873e-13	5.11255426e-13	3.104331367e-14	6.711961716e-12	4.71468364e-14	3.705068479e-14	7.642883315e-15	4.290079576e-14	4.497664312e-14	4.025880852e-14	9.753326212e-14	5.754179143e-13	9.463965527e-14	5.677121438e-14	8.995328625e-14	7.468638338e-13	3.928379228e-14	9.938894021e-15	1.223490388e-14	1.324137384e-14	1.934309849e-14	3.431434485e-14	1	1
557.458	1705565088.566	01/18/2024_09:04:48.566	1	2	9.153035307e-08	0.01000000071	4.673481654e-13	3.822149194e-12	1.339863482e-14	1.764468224e-14	5.72429948e-15	2.07584465e-14	9.312995118e-14	5.381470009e-14	1.600916665e-14	2.632548923e-14	9.309849238e-15	2.735712048e-13	1.009615297e-13	6.207656351e-12	2.054457272e-13	2.131090443e-12	2.877922727e-12	7.818622486e-12	3.522645703e-14	2.467424865e-13	1.229780793e-14	3.544662461e-14	4.999999912e-15	3.74281125e-14	5.576473934e-14	1.413146943e-13	2.01765823e-13	3.432518506e-11	4.160810693e-13	5.004673976e-13	4.793314725e-14	6.699285657e-12	5.164450681e-14	5.438084336e-14	2.84956859e-14	6.55778261e-14	3.786844089e-14	3.752246858e-14	8.265636168e-14	5.73562248e-13	6.035676245e-14	3.856039227e-14	1.055535528e-13	7.568655988e-13	6.321891388e-14	2.893602106e-14	2.26455817e-14	4.999999912e-15	1.921729038e-14	2.132458638e-14	1	1
566.477	1705565097.585	01/18/2024_09:04:57.585	1	2	9.350842589e-08	0.0120000001	4.585297528e-13	3.81171093e-12	4.999999912e-15	1.250617889e-14	2.222490787e-14	1.725546043e-14	1.026167134e-13	5.996754064e-14	2.099827202e-14	1.75699824e-14	6.970593265e-15	2.463532579e-13	7.786384927e-14	6.185345638e-12	2.100259528e-13	2.131472082e-12	2.841913987e-12	7.816659646e-12	4.748102139e-14	2.545937365e-13	4.999999912e-15	1.219165692e-14	4.999999912e-15	2.093536797e-14	4.965121806e-14	1.311124061e-13	2.099944838e-13	3.412085892e-11	4.33493817e-13	4.980022471e-13	4.279464221e-14	6.703756474e-12	4.351804561e-14	4.87705579e-14	1.093356905e-14	3.103151958e-14	4.310916587e-14	4.159945839e-14	7.984533716e-14	5.680462611e-13	7.764367491e-14	5.421178575e-14	1.086869987e-13	7.451222256e-13	4.505920173e-14	2.159586393e-14	4.999999912e-15	1.706674827e-14	4.999999912e-15	1.0178717e-14	1	1
575.496	1705565106.604	01/18/2024_09:05:06.604	1	2	9.831895653e-08	0.0120000001	4.649342434e-13	3.812390941e-12	1.598557848e-14	4.999999912e-15	4.999999912e-15	1.227421891e-14	9.628303471e-14	6.155980673e-14	4.999999912e-15	4.999999912e-15	7.839459333e-15	2.568779336e-13	8.725625203e-14	6.187220441e-12	2.036608187e-13	2.13160197e-12	2.839952449e-12	7.786674083e-12	3.649240876e-14	2.382896669e-13	1.205405472e-14	1.76525444e-14	2.19929462e-14	4.998540644e-14	6.316387029e-14	1.426750157e-13	2.00138151e-13	3.421254599e-11	4.168437785e-13	4.883346331e-13	2.042033806e-14	6.675153919e-12	4.850715099e-14	3.973198452e-14	1.431861086e-14	4.124168861e-14	2.6679322e-14	5.291044838e-14	8.908047639e-14	5.735386666e-13	5.319352679e-14	2.869226531e-14	8.634413985e-14	7.316488995e-13	5.196689433e-14	1.133065386e-14	1.142500994e-14	2.966728154e-14	1.746383054e-14	2.174132998e-14	1	1
584.515	1705565115.623	01/18/2024_09:05:15.623	1	2	9.953492253e-08	0.0120000001	4.629330231e-13	3.816932447e-12	4.999999912e-15	3.373641088e-14	4.999999912e-15	2.511850964e-14	1.058248405e-13	5.207303772e-14	2.606207385e-14	6.593165972e-15	4.999999912e-15	2.435540105e-13	1.031514013e-13	6.149505818e-12	2.049621594e-13	2.114597776e-12	2.852497535e-12	7.802412362e-12	4.474467807e-14	2.507880242e-13	1.19400407e-14	1.939421016e-14	7.41092419e-15	2.0274872e-14	3.310736695e-14	1.250735897e-13	2.124792177e-13	3.418710454e-11	4.377712927e-13	5.015249284e-13	3.357914736e-14	6.703284195e-12	5.307951276e-14	4.059298674e-14	2.124989163e-14	3.134604325e-14	3.493159131e-14	3.559209066e-14	8.619866702e-14	5.796835993e-13	7.852433168e-14	4.996574172e-14	9.849647411e-14	7.515068754e-13	5.550132904e-14	1.716110435e-14	4.999999912e-15	9.109342986e-15	7.756897338e-15	1.344974479e-14	1	1
593.534	1705565124.642	01/18/2024_09:05:24.642	1	2	9.613264496e-08	0.01000000071	4.5131146e-13	3.801976962e-12	4.999999912e-15	4.999999912e-15	4.999999912e-15	4.999999912e-15	8.964268943e-14	3.696025894e-14	4.999999912e-15	1.55727685e-14	1.154688697e-14	2.706815349e-13	8.813297179e-14	6.15993194e-12	2.137845023e-13	2.091276154e-12	2.813575978e-12	7.746726004e-12	2.264951193e-14	2.315550095e-13	4.999999912e-15	2.041640613e-14	4.999999912e-15	3.557636634e-14	5.186860463e-14	1.325120298e-13	1.890316246e-13	3.409303742e-11	4.106437954e-13	4.93079915e-13	2.318419979e-14	6.678185782e-12	4.268455842e-14	2.831090736e-14	5.319352509e-15	4.526363822e-14	4.054581039e-14	4.598704162e-14	9.464359228e-14	5.801710566e-13	7.514322687e-14	2.400195419e-14	8.964268943e-14	7.431563503e-13	6.026633999e-14	2.437938191e-14	1.151543494e-14	8.118597347e-15	1.903250845e-14	3.202226692e-14	1	1
602.553	1705565133.661	01/18/2024_09:05:33.661	1	2	8.390923512e-08	0.01000000071	4.399493736e-13	3.781147704e-12	4.999999912e-15	4.999999912e-15	4.999999912e-15	8.079282313e-15	9.300020606e-14	6.529081746e-14	4.999999912e-15	4.999999912e-15	4.999999912e-15	2.550104767e-13	6.456742422e-14	6.13697938e-12	1.916028371e-13	2.102418066e-12	2.822594805e-12	7.719057164e-12	3.726691874e-14	2.382464614e-13	8.834134359e-15	2.440297008e-14	4.999999912e-15	1.73891307e-14	4.821228527e-14	1.073424051e-13	1.984279576e-13	3.411052343e-11	4.221788663e-13	5.077917253e-13	1.503021679e-14	6.671085559e-12	5.110588873e-14	5.208090496e-14	1.207371182e-14	4.541304127e-14	3.594593021e-14	2.569251168e-14	7.425469609e-14	5.590588214e-13	8.790495052e-14	4.544448991e-14	8.120562464e-14	7.435888385e-13	3.972019382e-14	4.999999912e-15	9.274465283e-15	4.999999912e-15	4.999999912e-15	1.125595402e-14	1	1
611.572	1705565142.680	01/18/2024_09:05:42.680	1	2	9.546759117e-08	0.0120000001	4.570160981e-13	3.772187857e-12	4.999999912e-15	9.608645192e-15	4.999999912e-15	4.999999912e-15	1.040910386e-13	3.080742516e-14	6.966661338e-15	4.999999912e-15	4.999999912e-15	2.538663995e-13	7.528082568e-14	6.167067291e-12	2.062162968e-13	2.100660791e-12	2.810568184e-12	7.715992775e-12	2.325889793e-14	2.30025634e-13	4.999999912e-15	1.71257187e-14	4.999999912e-15	3.197115695e-14	5.254089129e-14	1.294729704e-13	1.925031721e-13	3.402039414e-11	4.145871201e-13	4.997910722e-13	7.186827224e-15	6.658272024e-12	5.511997109e-14	5.329574333e-14	2.797672914e-14	4.348265996e-14	3.681479289e-14	3.47389523e-14	9.67626722e-14	5.718795121e-13	5.684984953e-14	4.018018015e-14	6.012086038e-14	7.142006713e-13	4.219312006e-14	8.665079288e-15	5.708573042e-15	9.419931333e-15	1.866687821e-14	1.734588459e-14	1	1
620.591	1705565151.699	01/18/2024_09:05:51.699	1	2	9.910870347e-08	0.01400000043	4.391316141e-13	3.742398752e-12	1.109869304e-14	1.204225894e-14	4.999999912e-15	4.999999912e-15	8.302985578e-14	5.569790167e-14	1.987385442e-14	1.254549307e-14	5.217132997e-15	2.576524606e-13	7.765153538e-14	6.142656696e-12	1.9893119e-13	2.070966012e-12	2.793705588e-12	7.678404787e-12	3.29894193e-14	2.539410739e-13	1.119305081e-14	2.594412959e-14	4.999999912e-15	1.663427866e-14	5.333898945e-14	1.299565382e-13	1.758138313e-13	3.402083129e-11	4.150707013e-13	4.879139085e-13	9.809153137e-15	6.655783997e-12	5.780520106e-14	4.67340332e-14	1.493586071e-14	3.201440645e-14	2.710786138e-14	4.557029464e-14	7.699103941e-14	5.5692007e-13	6.796425673e-14	2.305052782e-14	7.928704758e-14	7.255353002e-13	4.928165759e-14	1.883593243e-14	2.20755082e-14	1.493586071e-14	4.999999912e-15	1.43382688e-14	1	1
629.61	1705565160.718	01/18/2024_09:06:00.718	1	2	8.681907104e-08	0.0120000001	4.432754077e-13	3.770555916e-12	3.455416359e-14	1.508525869e-14	5.36653055e-15	1.247472686e-14	1.127757759e-13	4.685197407e-14	7.945610349e-15	4.999999912e-15	5.555243562e-15	2.562606973e-13	6.46224678e-14	6.15876794e-12	2.083904474e-13	2.074779151e-12	2.813858955e-12	7.705241827e-12	3.323317506e-14	2.492782998e-13	1.231746672e-14	1.34497431e-14	4.999999912e-15	2.131279399e-14	4.326642262e-14	1.240356694e-13	1.849271062e-13	3.400906987e-11	4.292791979e-13	4.885665982e-13	1.961437604e-14	6.640096892e-12	5.031171741e-14	6.025061228e-14	1.300941302e-14	3.505740281e-14	4.037282254e-14	2.88298675e-14	8.047437093e-14	5.614727975e-13	6.996934634e-14	4.260593004e-14	9.305524965e-14	7.171297518e-13	3.986958672e-14	5.775409448e-15	4.999999912e-15	6.435904988e-15	6.593166395e-15	1.854500203e-14	1	1
638.629	1705565169.737	01/18/2024_09:06:09.737	1	2	8.529556794e-08	0.0120000001	4.395365365e-13	3.767839339e-12	4.999999912e-15	1.801424441e-14	1.754246061e-14	4.999999912e-15	9.054300414e-14	4.226388797e-14	8.767299224e-15	1.477466864e-14	7.509211352e-15	2.563275384e-13	1.095401303e-13	6.162876633e-12	1.95278811e-13	2.083133796e-12	2.791830352e-12	7.67819662e-12	3.921302776e-14	2.24655174e-13	2.549986589e-14	3.317420462e-14	1.48375727e-14	5.034709967e-14	5.648027551e-14	1.275936821e-13	2.059725546e-13	3.392765929e-11	4.088077262e-13	4.819970378e-13	9.773769183e-15	6.637961448e-12	3.471536074e-14	4.471716305e-14	3.553312023e-14	4.13517724e-14	5.069307536e-14	4.018804061e-14	7.053939952e-14	5.716672253e-13	7.292977393e-14	5.380684301e-14	7.871698085e-14	7.137368496e-13	4.056547172e-14	2.279497798e-14	7.886637375e-15	1.914652417e-14	8.012446331e-15	1.565533049e-14	1	1
647.648	1705565178.756	01/18/2024_09:06:18.756	1	2	9.073928453e-08	0.0120000001	4.407632028e-13	3.755210986e-12	4.999999912e-15	4.999999912e-15	2.310949995e-14	6.691454404e-15	1.085336519e-13	6.745709406e-14	8.138255288e-15	1.946104614e-14	7.603566587e-15	2.425829448e-13	7.855971733e-14	6.156019704e-12	1.998393855e-13	2.077582464e-12	2.793057018e-12	7.609315955e-12	4.688735972e-14	2.401296393e-13	1.00253871e-14	2.172560227e-14	1.269882298e-14	4.050256089e-14	4.050256089e-14	1.084707546e-13	1.846479648e-13	3.397471887e-11	4.067004708e-13	4.965593908e-13	1.367384091e-14	6.641485105e-12	6.239329393e-14	4.628976781e-14	2.141108031e-14	4.078563252e-14	3.845816894e-14	3.97162602e-14	6.877807921e-14	5.650937617e-13	7.855971733e-14	2.329821211e-14	8.629695672e-14	7.172279806e-13	4.726478405e-14	2.062477623e-14	1.609566057e-14	1.442869465e-14	5.684984022e-15	1.990137621e-14	1	1
656.667	1705565187.775	01/18/2024_09:06:27.775	1	2	8.751286629e-08	0.01400000043	4.584354272e-13	3.761686709e-12	1.923694832e-14	3.018231146e-14	4.999999912e-15	4.999999912e-15	1.016102485e-13	6.292404477e-14	4.999999912e-15	2.511850794e-14	4.999999912e-15	2.370748454e-13	8.428008318e-14	6.148687896e-12	1.964385956e-13	2.0958053e-12	2.794893006e-12	7.642430959e-12	4.870765385e-14	2.440572429e-13	1.351264884e-14	4.958831739e-14	1.096502107e-14	2.175312407e-14	3.200653921e-14	1.211106004e-13	1.885126441e-13	3.386425862e-11	4.242783154e-13	4.877488387e-13	2.187893218e-14	6.620439006e-12	4.556243417e-14	5.537551754e-14	3.304446289e-14	3.791955424e-14	3.106297161e-14	3.697599003e-14	7.528476269e-14	5.702480046e-13	8.207843449e-14	4.628583758e-14	9.34326672e-14	7.035424218e-13	4.735521328e-14	3.512030686e-14	1.763288646e-14	4.999999912e-15	1.606027662e-14	1.005290804e-14	1	1
665.686	1705565196.794	01/18/2024_09:06:36.794	1	2	9.221577812e-08	0.01000000071	4.470772439e-13	3.753143196e-12	1.162158511e-14	1.67797464e-14	4.999999912e-15	1.0615116e-14	8.295516102e-14	5.354736294e-14	4.999999912e-15	1.303693481e-14	4.999999912e-15	2.639311025e-13	9.110127339e-14	6.133177733e-12	1.881627449e-13	2.065276769e-12	2.786114004e-12	7.649048062e-12	4.266490048e-14	2.326990597e-13	4.999999912e-15	3.593412934e-14	4.999999912e-15	2.115160193e-14	4.040034095e-14	1.238744757e-13	1.974411303e-13	3.3688205e-11	4.139895349e-13	4.870529435e-13	2.747349332e-14	6.598340364e-12	4.203585654e-14	4.606173976e-14	1.910720659e-14	4.18785964e-14	3.753819629e-14	4.637626343e-14	8.62261922e-14	5.784844717e-13	9.679412084e-14	3.477040433e-14	9.874416687e-14	7.064319832e-13	3.794707604e-14	2.011367825e-14	6.840852381e-15	4.999999912e-15	1.31312909e-14	1.482970884e-14	1	1
