PV MassSpec-23.06.00
EXPORTED SCAN DATA
Run Path and Name: C:\Pfeiffer Vacuum\data\001-17-2024\standard, Position 1, RGA PrismaPro A 200 47504651, 001-17-2024 16'54'15.isi
01/17/2024 16:54:15
SensorID:  RGA PrismaPro A 200 47504651
56 Bins
556 TimePoints

Time Relative (sec)	Time Absolute (UTC)	Time Absolute (Date_Time)	Step	Ionizer_State	Pressure_(Torr)	Analog_1	1_amu	2_amu	3_amu	4_amu	5_amu	6_amu	7_amu	8_amu	9_amu	10_amu	11_amu	12_amu	13_amu	14_amu	15_amu	16_amu	17_amu	18_amu	19_amu	20_amu	21_amu	22_amu	23_amu	24_amu	25_amu	26_amu	27_amu	28_amu	29_amu	30_amu	31_amu	32_amu	33_amu	34_amu	35_amu	36_amu	37_amu	38_amu	39_amu	40_amu	41_amu	42_amu	43_amu	44_amu	45_amu	46_amu	47_amu	48_amu	49_amu	50_amu	Periph:_Digital_In_0	Periph:_Digital_In_1
2573.326	1705509428.888	01/17/2024_17:37:08.888	1	2	1.37093636e-07	0.01400000043	9.52797086e-13	1.249145926e-11	2.01923134e-14	1.588336362e-14	6.510608635e-15	8.712262411e-15	9.687275938e-14	7.690061695e-14	1.566319774e-14	3.063444409e-14	1.11655341e-14	2.911215106e-13	6.891176133e-14	5.666474668e-12	2.67312214e-13	2.989358327e-12	7.069839505e-12	2.031571092e-11	1.418179539e-13	2.604241421e-13	8.146123377e-15	2.412383715e-14	2.708034467e-14	4.038462341e-14	4.352984309e-14	1.394590416e-13	2.289719792e-13	3.697182838e-11	5.571756706e-13	3.714503748e-13	2.597951693e-14	7.110350503e-12	4.239756332e-14	6.998113027e-14	2.836988457e-14	3.440870771e-14	3.5446628e-14	3.893782676e-14	6.356488957e-14	6.397376661e-13	8.545560906e-14	4.689522696e-14	1.45686577e-13	1.059844703e-12	1.275701143e-13	2.487869089e-14	1.019051532e-14	3.069734815e-14	3.950396325e-14	2.283429725e-14	1	1
2591.27	1705509446.832	01/17/2024_17:37:26.832	1	2	1.425748195e-07	0.0120000001	9.498483814e-13	1.254529813e-11	4.427683128e-14	2.370709694e-14	1.326496709e-14	1.804570152e-14	9.931817738e-14	8.025814713e-14	1.905217148e-14	3.499843237e-14	1.587549977e-14	3.093873898e-13	8.13589647e-14	5.670288458e-12	2.75576274e-13	3.013017787e-12	7.072348349e-12	2.032158469e-11	1.637322683e-13	2.785956687e-13	1.892636167e-14	3.663394796e-14	1.870619748e-14	3.798639192e-14	3.697992027e-14	1.19541936e-13	2.343424391e-13	3.696859138e-11	5.565702521e-13	3.828282906e-13	6.478366834e-14	7.121146554e-12	4.471715966e-14	4.978096318e-14	2.600310511e-14	6.185861285e-14	3.867833991e-14	3.606780808e-14	7.972344573e-14	6.280925216e-13	9.11406096e-14	7.525724428e-14	1.378156622e-13	1.064051299e-12	1.418415353e-13	1.848603159e-14	2.572003686e-14	2.751281089e-14	1.713358764e-14	2.594020105e-14	1	1
2609.214	1705509464.776	01/17/2024_17:37:44.776	1	2	1.351380092e-07	0.0120000001	9.428462785e-13	1.258806948e-11	2.950609456e-14	2.771331884e-14	1.302514411e-14	1.852927771e-14	1.014687195e-13	7.492306607e-14	2.180030719e-14	4.318779763e-14	2.960045064e-14	2.964723194e-13	9.542990313e-14	5.671589066e-12	2.828849622e-13	2.988371052e-12	7.084075514e-12	2.030676668e-11	1.323862352e-13	2.695806902e-13	4.183535706e-14	4.347086927e-14	8.150054457e-15	4.136357327e-14	6.573902664e-14	1.263788607e-13	2.178103889e-13	3.697319534e-11	5.476494909e-13	3.636541751e-13	3.875303805e-14	7.06746944e-12	4.818870048e-14	5.422752023e-14	4.038855703e-14	4.969840457e-14	3.372068656e-14	5.086213297e-14	7.935782565e-14	6.399617164e-13	7.476580932e-14	6.878988346e-14	1.313797568e-13	1.080717113e-12	1.270707985e-13	1.695666787e-14	2.060512337e-14	2.67383009e-14	1.793168749e-14	2.14543332e-14	1	1
2627.158	1705509482.720	01/17/2024_17:38:02.720	1	2	1.417955673e-07	0.0120000001	9.54007923e-13	1.261146569e-11	3.3339332e-14	3.447161176e-14	1.034777631e-14	1.924874749e-14	1.25525702e-13	8.630482396e-14	3.742811589e-14	3.280464415e-14	2.497304697e-14	3.044257825e-13	9.124282276e-14	5.675375534e-12	2.701743722e-13	3.017507685e-12	7.095709003e-12	2.038783031e-11	1.407800336e-13	2.504852879e-13	1.76132336e-14	5.233645819e-14	3.664181182e-14	5.727445021e-14	5.771477859e-14	1.225377493e-13	2.113902044e-13	3.698721884e-11	5.617991424e-13	3.819240117e-13	5.87841543e-14	7.113102208e-12	4.89396189e-14	4.220885116e-14	2.538192502e-14	6.158340168e-14	4.601456342e-14	3.396837594e-14	6.900611403e-14	6.372215039e-13	8.227895091e-14	6.828272079e-14	1.506245757e-13	1.083732605e-12	1.577956787e-13	3.431434824e-14	1.553738963e-14	3.723940373e-14	1.651240586e-14	3.635874018e-14	1	1
2645.102	1705509500.664	01/17/2024_17:38:20.664	1	2	1.449244991e-07	0.0120000001	9.529818341e-13	1.26178781e-11	3.47664741e-14	2.583405088e-14	1.416528604e-14	8.189370338e-15	1.002499407e-13	7.622046305e-14	2.095895953e-14	3.338257811e-14	2.485903295e-14	3.059787395e-13	8.012053477e-14	5.682716017e-12	2.570391274e-13	3.02083792e-12	7.094966541e-12	2.03619413e-11	1.678721588e-13	2.595238477e-13	4.999999912e-15	4.706428118e-14	2.143074333e-14	4.341582568e-14	4.775623256e-14	1.375207863e-13	2.245175617e-13	3.699746065e-11	5.6756661e-13	4.031660531e-13	4.539731357e-14	7.14483377e-12	6.760256011e-14	6.345087894e-14	2.781553877e-14	5.373214487e-14	6.033710451e-14	5.634268009e-14	8.01834456e-14	6.379251511e-13	7.263491159e-14	5.624832062e-14	1.45258046e-13	1.083477058e-12	1.593171802e-13	2.168236124e-14	8.661152443e-15	1.951215949e-14	3.961011342e-14	3.158980239e-14	1	1
2663.046	1705509518.608	01/17/2024_17:38:38.608	1	2	1.424604932e-07	0.01400000043	9.417966624e-13	1.264750197e-11	2.67107808e-14	3.99521521e-14	2.759144265e-14	2.545269293e-14	9.521365901e-14	6.803897181e-14	1.148791823e-14	2.007436745e-14	2.84721045e-14	3.088684094e-13	7.552458821e-14	5.617181633e-12	2.742395341e-13	2.990168009e-12	7.097510513e-12	2.035544476e-11	1.59124531e-13	2.788001221e-13	7.524942448e-15	3.44480202e-14	1.963403737e-14	4.243687921e-14	6.571150145e-14	1.493743416e-13	2.07309281e-13	3.695856468e-11	5.67531265e-13	3.941038847e-13	5.253303082e-14	7.117167532e-12	5.385402275e-14	6.379291762e-14	2.919550452e-14	5.3696766e-14	6.432760547e-14	6.011301347e-14	9.222570624e-14	6.348389696e-13	9.018130752e-14	5.640165391e-14	1.478646442e-13	1.071709995e-12	1.535260363e-13	2.057760327e-14	2.010581948e-14	2.787451259e-14	3.114554038e-14	2.969874035e-14	1	1
2680.99	1705509536.552	01/17/2024_17:38:56.552	1	2	1.428985428e-07	0.0120000001	9.500763891e-13	1.271569742e-11	2.827552679e-14	2.132459147e-14	3.223850088e-14	3.08546049e-14	8.900971187e-14	7.281183306e-14	1.607207409e-14	2.40609331e-14	1.704709372e-14	3.28298017e-13	6.130033005e-14	5.679150292e-12	2.774083589e-13	3.002442262e-12	7.081587053e-12	2.034837403e-11	1.635828652e-13	2.714324262e-13	4.999999912e-15	3.145220019e-14	2.091571342e-14	4.636053911e-14	5.148725006e-14	1.453720499e-13	2.018916447e-13	3.671636953e-11	5.536215475e-13	3.881515877e-13	4.032171596e-14	7.122317926e-12	3.783699564e-14	5.71486421e-14	3.494339217e-14	4.27120836e-14	6.932064108e-14	4.044752746e-14	8.677660776e-14	6.066499842e-13	8.325396037e-14	6.299875308e-14	1.377606118e-13	1.089032293e-12	1.379178889e-13	2.909328458e-14	6.416252553e-15	2.478433311e-14	3.812006388e-14	2.93449008e-14	1	1
2698.934	1705509554.496	01/17/2024_17:39:14.496	1	2	1.393352562e-07	0.0120000001	9.473243587e-13	1.273700676e-11	1.374461305e-14	2.270848745e-14	2.380931518e-14	1.76132336e-14	1.02030919e-13	6.765367346e-14	1.541157982e-14	2.478433311e-14	2.10100695e-14	3.122573814e-13	9.658968775e-14	5.644332224e-12	2.756155493e-13	2.989373723e-12	7.082074944e-12	2.038550578e-11	1.792775184e-13	2.641040598e-13	4.999999912e-15	2.692308284e-14	8.775165619e-15	4.96315669e-14	5.881560972e-14	1.153352045e-13	2.177435614e-13	3.695289907e-11	5.465762391e-13	3.989710851e-13	4.164270789e-14	7.130857103e-12	4.381291133e-14	3.362240025e-14	3.834022807e-14	4.698958304e-14	5.460101772e-14	4.944285473e-14	8.139828736e-14	6.272826225e-13	7.601996018e-14	7.88506562e-14	1.465672473e-13	1.087286619e-12	1.390501619e-13	3.044572854e-14	3.837168349e-14	2.497304697e-14	2.264558509e-14	4.290079576e-14	1	1
2716.878	1705509572.440	01/17/2024_17:39:32.440	1	2	1.408405552e-07	0.01400000043	9.429249916e-13	1.277156072e-11	3.298156222e-14	2.581046101e-14	1.366991406e-14	1.813612567e-14	9.063343338e-14	8.550672242e-14	1.756998579e-14	2.033777945e-14	2.442656503e-14	3.067100339e-13	8.786564141e-14	5.660879751e-12	2.653189354e-13	3.008092039e-12	7.091482783e-12	2.03766691e-11	1.571548203e-13	2.573615149e-13	5.1463689e-15	2.209910315e-14	1.86393615e-14	5.723119732e-14	7.427829781e-14	1.148516232e-13	2.147123489e-13	3.686543779e-11	5.336690833e-13	3.982987714e-13	4.584550919e-14	7.111942979e-12	2.864115873e-14	3.584371027e-14	1.57143077e-14	4.465032537e-14	5.443196011e-14	5.993609201e-14	9.591740786e-14	6.308248737e-13	9.42189916e-14	6.669831517e-14	1.436618429e-13	1.092716087e-12	1.309551426e-13	2.577900899e-14	1.760143951e-14	8.731918658e-15	3.238397032e-14	4.040428135e-14	1	1
2734.822	1705509590.384	01/17/2024_17:39:50.384	1	2	1.413189068e-07	0.0120000001	9.372676246e-13	1.279436713e-11	1.422425816e-14	2.186714148e-14	3.825373585e-14	2.388008309e-14	9.606286036e-14	5.265883893e-14	5.732165875e-15	1.079596939e-14	1.416135411e-14	3.004391983e-13	8.307310867e-14	5.682963215e-12	2.604949134e-13	3.002198316e-12	7.086895307e-12	2.039686475e-11	1.595963081e-13	2.730443909e-13	3.281250461e-14	1.636300789e-14	3.636660404e-14	4.526757522e-14	4.08957197e-14	1.35786998e-13	2.120585608e-13	3.697406964e-11	5.483768821e-13	3.796358302e-13	5.385402614e-14	7.118111222e-12	4.979669089e-14	2.488655305e-14	3.259234042e-14	4.259413934e-14	4.655711512e-14	5.316207815e-14	9.140794675e-14	6.427334251e-13	6.288080543e-14	5.221851055e-14	1.304715748e-13	1.075012366e-12	1.586527405e-13	3.136570458e-14	1.412990208e-14	4.999999912e-15	2.365991721e-14	2.479219697e-14	1	1
2752.766	1705509608.328	01/17/2024_17:40:08.328	1	2	1.427552974e-07	0.0120000001	9.291449988e-13	1.28098504e-11	1.626078964e-14	2.513030711e-14	4.999999912e-15	1.877696539e-14	9.907442163e-14	6.092290572e-14	7.045295642e-15	1.135424626e-14	1.569464807e-14	3.029475542e-13	8.699676857e-14	5.662684297e-12	2.622483936e-13	2.988618684e-12	7.099231793e-12	2.037180841e-11	1.710999371e-13	2.655194044e-13	1.015906329e-14	2.777229266e-14	4.999999912e-15	3.343368808e-14	6.869160053e-14	1.210909492e-13	2.05697384e-13	3.697894768e-11	5.406947134e-13	3.605679665e-13	3.852894363e-14	7.146835207e-12	3.689342804e-14	3.462886851e-14	2.679727642e-14	2.003505326e-14	3.412563607e-14	3.280464415e-14	8.718548751e-14	6.458079514e-13	8.300234415e-14	5.132998654e-14	1.270039575e-13	1.083087829e-12	1.310612995e-13	3.293045226e-14	2.673436898e-14	1.402768299e-14	4.999999912e-15	9.278401445e-15	1	1
2770.71	1705509626.272	01/17/2024_17:40:26.272	1	2	1.416530182e-07	0.0120000001	9.542242213e-13	1.287070537e-11	1.446408199e-14	5.563110804e-15	9.368826448e-15	1.317454209e-14	1.05675451e-13	7.447487722e-14	4.999999912e-15	2.46860468e-14	4.999999912e-15	2.723720771e-13	9.438410882e-14	5.680797412e-12	2.723406353e-13	2.992577757e-12	7.063388503e-12	2.036058822e-11	1.704355109e-13	2.664590824e-13	1.732623173e-14	3.707820997e-14	7.576052416e-15	2.040854736e-14	4.780340891e-14	1.116513566e-13	2.258542881e-13	3.698337817e-11	5.388350356e-13	3.593059823e-13	1.990531153e-14	7.114309142e-12	4.535013722e-14	4.538158925e-14	1.24825941e-14	4.28654135e-14	4.811792918e-14	3.393299029e-14	7.66450705e-14	6.406143519e-13	8.070239897e-14	5.522612803e-14	1.108336106e-13	1.053062693e-12	1.237919137e-13	1.241969005e-14	1.603669183e-14	2.028273925e-14	4.999999912e-15	4.999999912e-15	1	1
2788.654	1705509644.216	01/17/2024_17:40:44.216	1	2	1.412547164e-07	0.01000000071	9.465262775e-13	1.292932515e-11	1.217593599e-14	1.362273687e-14	4.999999912e-15	4.999999912e-15	9.977029646e-14	7.322464304e-14	4.999999912e-15	4.999999912e-15	1.400016289e-14	2.93044045e-13	8.45788893e-14	5.692946115e-12	2.898044489e-13	3.010780861e-12	7.073823298e-12	2.03758347e-11	1.611335306e-13	2.434439369e-13	1.028880418e-14	3.016659391e-14	4.999999912e-15	2.091964704e-14	4.988711674e-14	1.286119513e-13	2.359583069e-13	3.694436077e-11	5.437495072e-13	3.686865537e-13	2.934883443e-14	7.09049269e-12	3.274567371e-14	5.17113411e-14	1.956720139e-14	2.415922111e-14	3.573362987e-14	4.325070169e-14	6.293977926e-14	6.437673745e-13	9.338550441e-14	5.61775561e-14	1.173835199e-13	1.046387044e-12	1.198996956e-13	1.10751091e-14	1.010009032e-14	2.903431415e-14	1.123237008e-14	1.67679557e-14	1	1
2806.598	1705509662.160	01/17/2024_17:41:02.160	1	2	1.346003842e-07	0.01000000071	9.509413656e-13	1.295909127e-11	2.262985907e-14	4.999999912e-15	6.306170033e-15	4.999999912e-15	9.531588572e-14	8.672943142e-14	1.096109423e-14	8.602180315e-15	4.999999912e-15	2.798144474e-13	8.509391244e-14	5.663329614e-12	2.622955835e-13	3.005037191e-12	7.078913844e-12	2.039751874e-11	1.668696241e-13	2.473872344e-13	1.816364747e-14	2.319599726e-14	2.741059265e-14	3.744384021e-14	3.948823554e-14	1.262019325e-13	2.047380549e-13	3.681361466e-11	5.274061353e-13	3.895826261e-13	3.495911988e-14	7.118622532e-12	3.911081122e-14	3.69720598e-14	1.070947632e-14	3.171954073e-14	5.244654198e-14	3.561961585e-14	8.377292729e-14	6.225804377e-13	6.965089584e-14	5.788776983e-14	1.35952122e-13	1.072268142e-12	1.133379889e-13	1.917011742e-14	1.341436592e-14	1.35716269e-14	1.228208616e-14	6.998117601e-15	1	1
2824.542	1705509680.104	01/17/2024_17:41:20.104	1	2	1.432283057e-07	0.01400000043	9.253628679e-13	1.295769915e-11	1.03399133e-14	2.207158135e-14	2.487082704e-14	9.239086411e-15	8.173638903e-14	6.629336565e-14	4.999999912e-15	2.285788712e-14	9.333442493e-15	2.934725759e-13	6.858938059e-14	5.66692266e-12	2.526161788e-13	3.008944873e-12	7.094050174e-12	2.042713741e-11	1.442948137e-13	2.509491909e-13	4.999999912e-15	2.28264334e-14	4.999999912e-15	2.597165308e-14	5.295763827e-14	1.291977593e-13	2.082371412e-13	3.684027042e-11	5.42636899e-13	3.765063619e-13	3.559602428e-14	7.101174249e-12	2.958865656e-14	2.974591669e-14	1.15036434e-14	2.521680103e-14	4.367924276e-14	5.421572615e-14	7.764760514e-14	6.13876029e-13	8.463000266e-14	5.207697473e-14	1.266186862e-13	1.092625664e-12	1.309905282e-13	2.24804611e-14	4.999999912e-15	6.660006188e-15	4.999999912e-15	3.430648438e-14	1	1
2842.486	1705509698.048	01/17/2024_17:41:38.048	1	2	1.412492026e-07	0.01400000043	9.448474989e-13	1.30063859e-11	9.081825427e-15	4.999999912e-15	2.763862069e-14	2.867654437e-14	8.648567566e-14	8.519613238e-14	4.999999912e-15	4.999999912e-15	2.288933745e-14	2.938814556e-13	8.154768364e-14	5.685950842e-12	2.479297963e-13	2.996883124e-12	7.098264684e-12	2.033800385e-11	1.651161711e-13	2.694430779e-13	4.999999912e-15	1.738520555e-14	4.999999912e-15	2.521680103e-14	5.412136668e-14	1.033440504e-13	1.879190163e-13	3.68785523e-11	5.368182027e-13	3.727635334e-13	4.075418388e-14	7.123992802e-12	4.956079899e-14	4.622686714e-14	2.619181896e-14	4.242114811e-14	3.594199997e-14	4.009368792e-14	7.956619575e-14	6.192229889e-13	5.692061406e-14	4.845997464e-14	1.308961755e-13	1.074682227e-12	1.236936172e-13	2.137963336e-14	4.999999912e-15	6.062414703e-15	1.166090523e-14	1.625292579e-14	1	1
2860.43	1705509715.992	01/17/2024_17:41:55.992	1	2	1.329601673e-07	0.0120000001	9.530249853e-13	1.302063405e-11	2.443049696e-14	1.125202802e-14	3.201047283e-14	1.741665758e-14	7.846536463e-14	6.434333318e-14	1.194397601e-14	2.147399114e-14	4.999999912e-15	2.913023826e-13	1.05419891e-13	5.648885006e-12	2.722108834e-13	3.020204746e-12	7.128380785e-12	2.036847947e-11	1.494844287e-13	2.677447023e-13	1.735375353e-14	3.009189238e-14	1.449160379e-14	3.804929597e-14	4.559782321e-14	1.154531521e-13	2.207865509e-13	3.685383596e-11	5.644961495e-13	3.894332502e-13	4.223243933e-14	7.082617479e-12	5.984566954e-14	3.999933522e-14	2.559422875e-14	5.434153426e-14	4.125741632e-14	4.603815498e-14	9.611005026e-14	6.246012822e-13	7.377899561e-14	8.60768027e-14	1.289146876e-13	1.061236385e-12	1.144781291e-13	3.090964848e-14	1.241575812e-14	1.90836252e-14	4.999999912e-15	1.430288993e-14	1	1
2878.374	1705509733.936	01/17/2024_17:42:13.936	1	2	1.361785849e-07	0.0120000001	9.445250571e-13	1.308425503e-11	2.354197295e-14	2.234678913e-14	6.58923955e-15	1.454664399e-14	1.008200142e-13	7.125495262e-14	1.926447351e-14	7.469899706e-15	9.262675432e-15	2.781160176e-13	6.685164846e-14	5.700286163e-12	2.716054107e-13	2.992849458e-12	7.113102642e-12	2.042757283e-11	1.544460089e-13	2.684287796e-13	1.520713995e-14	2.61839568e-14	4.999999912e-15	2.74734967e-14	4.244473967e-14	1.393803963e-13	2.123494794e-13	3.687747677e-11	5.517816022e-13	3.580360834e-13	4.040034773e-14	7.105664147e-12	5.021343448e-14	4.461494311e-14	1.51442359e-14	5.56232103e-14	4.253909914e-14	4.807468307e-14	9.393198296e-14	6.333371327e-13	8.097367991e-14	5.081102301e-14	1.433433857e-13	1.066292345e-12	1.306052434e-13	2.973805284e-14	2.190645736e-14	3.269456036e-14	1.136997313e-14	2.82912528e-14	1	1
2896.318	1705509751.880	01/17/2024_17:42:31.880	1	2	1.41460248e-07	0.0120000001	9.668679702e-13	1.311677329e-11	4.999999912e-15	7.528873527e-15	1.61153219e-14	9.856335413e-15	1.127050046e-13	7.206878188e-14	1.561208777e-14	1.208944122e-14	4.999999912e-15	2.985246056e-13	9.625550953e-14	5.67065405e-12	2.698087251e-13	2.991162656e-12	7.125270859e-12	2.043940885e-11	1.832208295e-13	2.661917182e-13	4.69699251e-14	3.325677e-14	1.353624295e-14	2.278318728e-14	5.539911249e-14	1.506678083e-13	2.284490956e-13	3.695795753e-11	5.32277293e-13	3.769978036e-13	2.061298553e-14	7.118603016e-12	4.895141638e-14	6.062018292e-14	1.520320802e-14	5.609106387e-14	4.417068111e-14	5.134177724e-14	9.858297989e-14	6.434293745e-13	7.074778995e-14	6.744530336e-14	1.36482866e-13	1.085946003e-12	1.445975365e-13	1.850568953e-14	2.800425263e-14	2.589695494e-14	3.379145786e-14	4.420213314e-14	1	1
2914.262	1705509769.824	01/17/2024_17:42:49.824	1	2	1.40440406e-07	0.01600000076	9.446233943e-13	1.313862387e-11	2.502415694e-14	1.788450945e-14	2.2287817e-14	1.171987905e-14	1.175879598e-13	8.273893723e-14	7.47383248e-15	3.703889409e-14	2.56846529e-14	3.098552502e-13	8.981568066e-14	5.65918189e-12	2.781199479e-13	3.016725541e-12	7.117761675e-12	2.043897863e-11	1.695784355e-13	2.601607623e-13	4.999999912e-15	4.653746057e-14	1.143680911e-14	4.251157735e-14	4.751247681e-14	1.274010465e-13	1.919409591e-13	3.691009304e-11	5.553396284e-13	3.882970063e-13	4.292045709e-14	7.089894644e-12	4.408418549e-14	3.949216578e-14	2.986779796e-14	3.203799801e-14	3.524611836e-14	6.430794753e-14	6.751607465e-14	6.608931609e-13	8.330507372e-14	7.342908291e-14	1.479078768e-13	1.076250742e-12	1.335971264e-13	6.027032443e-15	9.014990292e-15	1.961437943e-14	2.269669506e-14	4.295190912e-14	1	1
2932.206	1705509787.768	01/17/2024_17:43:07.768	1	2	1.410449357e-07	0.0120000001	9.395830468e-13	1.317038145e-11	2.715504281e-14	2.413563293e-14	2.09275092e-14	4.999999912e-15	1.018854597e-13	6.709933444e-14	3.121237467e-14	2.640019076e-14	2.05815352e-14	3.201007981e-13	8.106410237e-14	5.630363363e-12	2.897494256e-13	3.025681051e-12	7.11528449e-12	2.043475632e-11	1.680608777e-13	2.534850585e-13	8.818414274e-15	4.958045693e-14	4.231500133e-14	4.27553331e-14	5.269422458e-14	1.253802563e-13	2.103955438e-13	3.674349019e-11	5.597664801e-13	3.970643259e-13	2.787844283e-14	7.114482614e-12	4.885705691e-14	5.278858405e-14	2.715504281e-14	6.801143985e-14	5.473861653e-14	4.549167304e-14	7.640918199e-14	6.28583882e-13	1.009733475e-13	6.983567099e-14	1.322997294e-13	1.08920132e-12	1.284625482e-13	2.888491448e-14	1.831697737e-14	2.929379422e-14	2.529936303e-14	3.036316654e-14	1	1
2950.15	1705509805.712	01/17/2024_17:43:25.712	1	2	1.290076455e-07	0.0120000001	9.396382327e-13	1.32034314e-11	2.117126326e-14	2.271242107e-14	2.312130081e-14	4.999999912e-15	1.098349994e-13	7.596099314e-14	1.613891346e-14	2.293258695e-14	2.010188924e-14	2.938618045e-13	8.313208927e-14	5.667045392e-12	2.808091216e-13	3.030391259e-12	7.127637022e-12	2.03846124e-11	1.554092412e-13	2.641080171e-13	1.701957362e-14	4.347086927e-14	1.368564177e-14	5.042180459e-14	3.607960556e-14	1.210005403e-13	2.295420527e-13	3.693298792e-11	5.387486247e-13	3.845698987e-13	4.711932477e-14	7.115606715e-12	4.501202877e-14	7.287867412e-14	4.019984148e-14	5.608319663e-14	5.193150868e-14	6.177605085e-14	6.624225907e-14	6.338286016e-13	1.031356803e-13	6.913585915e-14	1.208747322e-13	1.066767985e-12	1.222900633e-13	4.611285651e-14	2.862543441e-14	3.482151769e-14	2.101400312e-14	3.359488184e-14	1	1
2968.094	1705509823.656	01/17/2024_17:43:43.656	1	2	1.338658819e-07	0.0120000001	9.499977844e-13	1.328157029e-11	3.739666386e-14	2.792955449e-14	2.972232852e-14	9.844542174e-15	8.69653267e-14	8.866374296e-14	2.006650529e-14	3.705069156e-14	1.950036541e-14	2.912473051e-13	7.875630351e-14	5.659885321e-12	3.040169028e-13	3.035215525e-12	7.112677634e-12	2.040193882e-11	1.590852016e-13	2.95524808e-13	2.871586026e-14	3.579260369e-14	2.305446483e-14	2.68916325e-14	6.888031269e-14	1.365339862e-13	2.265501426e-13	3.686806416e-11	5.565151747e-13	3.69500383e-13	3.764828347e-14	7.090598074e-12	5.136143857e-14	6.243260981e-14	4.510245123e-14	3.84974916e-14	4.179997142e-14	5.592200287e-14	7.894501567e-14	6.422223864e-13	8.504674287e-14	6.633268831e-14	1.210595074e-13	1.073840778e-12	1.403396984e-13	2.893602445e-14	3.362240025e-14	3.978702811e-14	2.296010706e-14	3.742811928e-14	1	1
2986.038	1705509841.600	01/17/2024_17:44:01.600	1	2	1.370977429e-07	0.0120000001	9.668089896e-13	1.331896746e-11	2.616823079e-14	2.443836081e-14	1.707854574e-14	2.06640972e-14	1.223175885e-13	7.828451971e-14	2.484723886e-14	3.450306379e-14	2.601097065e-14	3.03953992e-13	9.404205659e-14	5.699012009e-12	2.673750978e-13	3.02334221e-12	7.108982673e-12	2.04776595e-11	1.587706881e-13	2.670605707e-13	3.311916781e-14	4.252337143e-14	2.654565681e-14	2.969087649e-14	5.548167448e-14	1.342694266e-13	2.173975653e-13	3.683563871e-11	5.737823953e-13	3.815780157e-13	3.160946033e-14	7.116625431e-12	5.368889876e-14	5.340582712e-14	4.044752746e-14	5.110981896e-14	6.114306652e-14	5.548167448e-14	1.034777326e-13	6.591436923e-13	1.029115893e-13	8.51096537e-14	1.282305967e-13	1.084471705e-12	1.503415041e-13	4.312096334e-14	2.006650529e-14	2.522466489e-14	2.909328458e-14	2.909328458e-14	1	1
3003.982	1705509859.544	01/17/2024_17:44:19.544	1	2	1.382565245e-07	0.01000000071	9.53292458e-13	1.333380541e-11	2.627045073e-14	1.790416739e-14	8.594316461e-15	2.532688482e-14	1.055928823e-13	8.184648299e-14	3.083102011e-14	2.900679236e-14	2.781160854e-14	2.983319429e-13	9.002405077e-14	5.660396631e-12	2.769129869e-13	3.009904392e-12	7.116161826e-12	2.045157793e-11	1.612632689e-13	2.810332262e-13	1.089032801e-14	6.60260285e-14	1.353231187e-14	3.416495195e-14	5.234431866e-14	1.518905173e-13	2.090706216e-13	3.67763528e-11	5.7624348e-13	3.782519816e-13	3.919730344e-14	7.119935717e-12	3.841099937e-14	4.90103902e-14	4.253123529e-14	5.45145221e-14	3.982634738e-14	5.158947e-14	1.014097457e-13	6.408778131e-13	9.175392244e-14	8.442555601e-14	1.336167911e-13	1.096305555e-12	1.397185048e-13	3.212056001e-14	2.586157268e-14	4.240542718e-14	2.645916458e-14	3.356736005e-14	1	1
3021.926	1705509877.488	01/17/2024_17:44:37.488	1	2	1.35186113e-07	0.0120000001	9.430508674e-13	1.339738129e-11	3.845424548e-14	2.640805462e-14	1.631189961e-14	2.046358925e-14	1.151976057e-13	7.761223305e-14	2.772904654e-14	3.74163218e-14	1.731837127e-14	3.00450989e-13	8.066309664e-14	5.655894589e-12	2.92021805e-13	3.020531308e-12	7.11749366e-12	2.040390773e-11	1.646090084e-13	2.778998006e-13	2.867261414e-14	3.7636486e-14	1.750708343e-14	3.285575411e-14	5.037462824e-14	1.208275423e-13	2.179833733e-13	3.68617116e-11	5.535467917e-13	3.977640971e-13	2.914439455e-14	7.115197754e-12	5.952721226e-14	6.27667948e-14	3.729051369e-14	6.304986643e-14	3.269849398e-14	4.181962936e-14	8.704788192e-14	6.60169727e-13	1.083095744e-13	6.688703411e-14	1.331253494e-13	1.067900325e-12	1.318358129e-13	3.128314597e-14	2.420640084e-14	4.726086059e-14	3.310737033e-14	1.385862877e-14	1	1
